assembly_id	qseqid	taxid	staxid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	slen	ssuperkingdom	skingdom	sphylum	ssubphylum	sclass	sorder	sfamily	sgenus	sspecies	rDNA_copynumber	superkingdom	supergroup	kingdom	phylum	class	order	family	genus	species
GCA_009660055	GCA_009660055|WEIE01003853.1/1552-6121;size=1	441215	105697	gi|2243791471|emb|OW971869.1|	94.659	4587	177	49	1	4551	3405344	3409898	0	7051	3476688	Eukaryota	Fungi	Mucoromycota	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor piriformis	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus thibetanus
GCA_009667805	GCA_009667805|RXON01004499.1/15074-9310;size=2	445787	39947	gi|58652042|dbj|AP008245.2|	97.732	5776	117	12	1	5765	10551	16323	0	9928	129118	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa	2	Eukaryota	Opisthokonta	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Leptobrachium	Leptobrachium leishanense
GCA_009724625	GCA_009724625|SAUE01000966.1/6966-1246;size=1	287718	112237	gi|1859735543|gb|MT644861.1|	99.301	5578	38	1	145	5721	1	5578	0	10087	5622	Eukaryota	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Russulales	Stereaceae	Amylostereum	Amylostereum laevigatum	1	Eukaryota	Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Sphaerulariidae	Deladenus	Deladenus siricidicola
GCA_010014745	GCA_010014745|WUAS02000001.1/1384444-1379951;size=1	1891344	1010633	gi|1832288657|emb|LR761623.1|	98.888	4498	45	4	1	4494	42783139	42787635	0	8024	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	4	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Pentatomidae	Stiretrus	Stiretrus anchorago
GCA_010014745	GCA_010014745|WUAS02000001.1/1391638-1386942;size=1	1891344	85293	gi|1877194014|gb|MT784073.1|	99.149	4700	35	4	1	4697	141	4838	0	8455	5568	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	Viburnum opulus	4	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Pentatomidae	Stiretrus	Stiretrus anchorago
GCA_010014745	GCA_010014745|WUAS02000001.1/1397406-1392919;size=1	1891344	404774	gi|134022009|gb|EF023359.1|	94.86	1790	80	12	11	1794	1	1784	0	2785	1784	Eukaryota	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Pucciniales	NA	NA	uncultured Sphaerophragmiaceae	4	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Pentatomidae	Stiretrus	Stiretrus anchorago
GCA_010015705	GCA_010015705|ML977242.1/3261-8499;size=1	1176131	1010633	gi|1832288657|emb|LR761623.1|	99.695	5239	16	0	1	5239	42783135	42788373	0	9587	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	5	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Aulographales	Aulographaceae	Aulographum	Aulographum hederae
GCA_010016025	GCA_010016025|JAAAKM020006971.1/85872423-85877865;size=1	2292721	38494	gi|2430506549|gb|ON010722.1|	99.834	5427	8	1	17	5443	1590	7015	0	9971	7022	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Lycopodiopsida	Isoetales	Isoetaceae	Isoetes	Isoetes echinospora	1	Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cubozoa	Carybdeida	Alatinidae	Alatinidae sp	Alatinidae sp. Z8VKAUB7J3
GCA_010080465	GCA_010080465|VULD01009987.1/359-6193;size=1	345258	212889	gi|1959393029|gb|MW514685.1|	96.267	5867	167	41	1	5833	12	5860	0	9574	5881	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia espinosa	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptula	Eudyptula albosignata
GCA_010090195	GCA_010090195|VUKY01014236.1/1606-7437;size=1	30457	2952663	gi|2254130317|gb|OM892744.1|	99.794	5823	11	1	10	5832	1	5822	0	10685	5834	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Rosales	Urticaceae	Girardinia	Girardinia chingiana	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	Pygoscelis papua
GCA_010091895	GCA_010091895|JAADJY020002892.1/1934-6535;size=1	1897488	60172	gi|373938716|gb|JN642222.1|	97.76	4599	84	18	10	4602	3	4588	0	7904	5683	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium solitum	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Chrysina	Chrysina resplendens
GCA_010882115	GCA_010882115|JAAIVE010000612.1/863-6639;size=1	240822	4442	gi|57340790|gb|AY727975.1|	99.296	3124	21	1	2620	5743	214	3336	0	5648	3336	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia sinensis	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Osmeriformes	Salangidae	Protosalanx	Protosalanx chinensis
GCA_011004845	GCA_011004845|JAAIYR010000026.1/197049-191955;size=1	8010	5059	gi|1835280112|gb|CP051097.1|	99.772	2635	6	0	583	3217	2946897	2949531	0	4833	2959024	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Esociformes	Esocidae	Esox	Esox lucius
GCA_011428145	GCA_011428145|WOFM01001612.1/5753-4;size=1	931557	28974	gi|1049741777|gb|KU569491.1|	92.636	5771	370	49	1	5750	123	5859	0	8251	6497	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Oxalidales	Oxalidaceae	Averrhoa	Averrhoa carambola	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Coccidae	Ericerus	Ericerus pela
GCA_011630205	GCA_011630205|VUNY01052741.1/1809-7590;size=1	7654	94328	gi|2069856288|ref|XR_006127525.1|	96.712	3406	105	5	2379	5782	1	3401	0	5662	3409	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber officinale	2	Eukaryota	Opisthokonta	Metazoa	Echinodermata	Echinoidea	Temnopleuroida	Toxopneustidae	Lytechinus	Lytechinus variegatus
GCA_011745625	GCA_011745625|MU032331.1/259211-253590;size=1	2716165	1010633	gi|1832288657|emb|LR761623.1|	99.911	5622	5	0	1	5622	42783135	42788756	0	10355	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium sp. TM138-S3
GCA_011750695	GCA_011750695|WTTZ01000241.1/6879-1059;size=1	2687245	3702	gi|1572541212|emb|LR215055.1|	100	5821	0	0	1	5821	25649	31469	0	10750	19019438	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium sp. OUCMDZ-019
GCA_011764245	GCA_011764245|VMOF01000001.1/27771767-27776584;size=1	88556	112509	gi|1768674649|emb|LR722623.1|	99.345	1373	4	4	1454	2824	75127058	75125689	0	2481	85026395	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Hordeum	Hordeum vulgare	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum
GCA_011800805	GCA_011800805|MPNW01000521.1/157144-161707;size=1	6421	27291	gi|2507099049|gb|CP125544.1|	94.545	165	9	0	4400	4564	438884	438720	5.28e-62	255	1018109	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces paradoxus	2	Eukaryota	Opisthokonta	Metazoa	Annelida	Clitellata	Hirudinida	Hirudinidae	Hirudo	Hirudo medicinalis
GCA_011952075	GCA_011952075|WNGU01000268.1/6482-687;size=1	214812	4491	gi|2565975340|emb|OX638248.1|	99.431	5796	33	0	1	5796	13159222	13153427	0	10521	20213230	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops umbellulata	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca knerii
GCA_012184535	GCA_012184535|WOFS01000294.1/4297-1;size=1	106403	1172588	gi|2067618537|gb|MZ568385.1|	98.535	4301	56	6	1	4297	382	4679	0	7587	5809	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus stylosus	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton kuryangei
GCA_012184565	GCA_012184565|WOUI01000815.1/1618-6305;size=1	1072270	1172588	gi|2067618537|gb|MZ568385.1|	98.654	4682	56	6	11	4688	1	4679	0	8290	5809	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus stylosus	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus floridensis
GCA_012184575	GCA_012184575|WOFR01000323.1/4297-1;size=1	81478	1172588	gi|2067618537|gb|MZ568385.1|	98.512	4301	57	6	1	4297	382	4679	0	7581	5809	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus stylosus	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton yaoundei
GCA_012275225	GCA_012275225|WOFP01000256.1/3514-8202;size=1	1341132	1172588	gi|2067618537|gb|MZ568385.1|	98.398	4683	67	7	11	4689	1	4679	0	8226	5809	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus stylosus	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus welwitschiae
GCA_012490815	GCA_012490815|JAAXMU010003247.1/4054-1;size=1	318829	1010633	gi|1832288657|emb|LR761623.1|	98.891	4057	42	3	1	4054	42783680	42787736	0	7239	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia oryzae
GCA_013201925	GCA_013201925|QPMY01000272.1/1728-7077;size=1	690256	216257	gi|387912398|dbj|AB691091.1|	99.534	1718	4	1	72	1789	1	1714	0	3125	1714	Eukaryota	Metazoa	Mollusca	NA	Gastropoda	NA	Peltospiridae	Chrysomallon	Chrysomallon squamiferum	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum fructicola
GCA_013365335	GCA_013365335|JABVXS010002336.1/1603-7827;size=1	1240987	131158	gi|530279562|gb|KF184927.1|	95.598	5248	191	33	1	5229	104776	99550	0	8375	122955	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	1	Eukaryota	Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Madathamugadia	Madathamugadia hiepei
GCA_013389805	GCA_013389805|JAAFCE010009126.1/23805843-23809892;size=1	1366115	4952	gi|1899788472|gb|CP061013.1|	85.714	203	23	4	3794	3992	2705259	2705459	3.69e-48	209	2726341	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia lipolytica	3	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Diplopoda	Spirobolida	Trigoniulidae	Trigoniulus	Trigoniulus corallinus
GCA_013396455	GCA_013396455|VWYV01003416.1/1-5590;size=1	172689	4577	gi|1897946227|ref|XR_004853642.1|	98.762	2826	31	4	2766	5590	548	3370	0	5022	3383	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Zea	Zea mays	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Gruiformes	Otididae	Lophotis	Lophotis ruficrista
GCA_013396575	GCA_013396575|VWYZ01002430.1/6183-314;size=1	58203	4556	gi|1845102862|ref|XR_004637274.1|	99.787	2820	6	0	3051	5870	551	3370	0	5175	3383	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Setaria	Setaria viridis	2	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Passeriformes	Thraupidae	Rhodinocichla	Rhodinocichla rosea
GCA_013397465	GCA_013397465|VYZD01003940.1/444-5710;size=1	463165	131158	gi|530279562|gb|KF184927.1|	96.722	5277	145	21	1	5267	104776	99518	0	8761	122955	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius figulus
GCA_013397655	GCA_013397655|VYZF01009581.1/4480-73;size=1	287016	182096	gi|1968763071|dbj|AP024422.1|	92.333	3013	199	29	1	2994	2719563	2722562	0	4255	2801472	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus chevalieri	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus maculipennis
GCA_013401295	GCA_013401295|VWPO01007800.1/30-5812;size=1	43316	131158	gi|530279562|gb|KF184927.1|	97.117	5793	141	20	1	5783	104776	99000	0	9749	122955	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Aves	Charadriiformes	Glareolidae	Glareola	Glareola pratincola
GCA_014048405	GCA_014048405|WUAN02351853.1/4086-8710;size=1	76206	5061	gi|134057864|emb|AM270051.1|	96.521	4628	119	29	9	4625	71487	66891	0	7616	76751	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger	2	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Graphium doson
GCA_014529535	GCA_014529535|CM025456.2/1059747-1064049;size=1	38358	3702	gi|2279790795|gb|CP086730.1|	92.864	4386	113	113	1	4303	268975	273243	0	6181	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|CM025456.2/842898-848110;size=15	38358	3702	gi|2279790795|gb|CP086730.1|	95.797	5258	92	69	1	5210	259958	265134	0	8366	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|CM025456.2/865477-873595;size=1	38358	3702	gi|2279790795|gb|CP086730.1|	96.452	3016	64	26	1	3009	262263	265242	0	4937	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000009.1/1976-8626;size=5	38358	3702	gi|2279790795|gb|CP086730.1|	96.219	6718	86	124	1	6651	259958	266574	0	10844	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000009.1/52086-57947;size=1	38358	3702	gi|2279790795|gb|CP086730.1|	86.151	6636	102	714	1	5862	259982	266574	0	6408	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000096.1/178-4521;size=3	38358	3702	gi|2279790795|gb|CP086730.1|	97.359	4354	61	37	3	4344	262263	266574	0	7354	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000096.1/25959-30039;size=1	38358	3702	gi|2279790795|gb|CP086730.1|	94.902	4119	83	86	1	4081	259958	263987	0	6325	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000368.1/5623-11492;size=1	38358	4841	gi|6706299|emb|AJ271061.1|	94.09	5888	284	58	1	5870	588	6429	0	8887	6510	Eukaryota	Fungi	Mucoromycota	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014529535	GCA_014529535|VSDI02000520.1/44-5117;size=1	38358	3702	gi|2279790795|gb|CP086730.1|	95.188	5133	92	111	1	5074	261538	266574	0	7967	20848677	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana	29	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila
GCA_014839955	GCA_014839955|JACOIL010000166.1/1-4853;size=1	63406	131158	gi|530279562|gb|KF184927.1|	96.689	4863	135	21	1	4853	104630	99784	0	8065	122955	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton simii
GCA_014851325	GCA_014851325|JACXSJ010000250.1/30-5812;size=1	693967	131158	gi|530279562|gb|KF184927.1|	97.134	5793	140	21	1	5783	104776	99000	0	9755	122955	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum hybrid cultivar	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hemiptera	Aphididae	Pentalonia	Pentalonia nigronervosa
GCA_015341985	GCA_015341985|JACYCC010000184.1/996-5560;size=1	456999	109069	gi|1198020117|gb|MF136537.1|	99.978	4565	1	0	1	4565	1325	5889	0	8427	7300	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus rubra	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	Rhizoctonia solani
GCA_016433095	GCA_016433095|JAEFBM010012930.1/2329-7952;size=1	37186	1010633	gi|1832288657|emb|LR761623.1|	99.431	5626	23	7	1	5624	42783136	42788754	0	10203	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	2	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus
GCA_016746445	GCA_016746445|JADFWL010004968.1/5972-11;size=1	7291	4932	gi|2546291152|gb|CP129579.1|	99.849	5963	1	2	1	5962	437935	431980	0	10957	989421	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila albomicans
GCA_016785265	GCA_016785265|JAFBJS010013056.1/2236-8062;size=1	366904	3871	gi|1239725810|gb|CP023121.1|	97.547	5830	132	11	3	5827	12667117	12661294	0	9963	26161844	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Cynoglossidae	Paraplagusia	Paraplagusia blochii
GCA_016801065	GCA_016801065|JACSCI010002292.1/5224-5;size=1	190870	4932	gi|1262303|gb|U53879.1|YSCL9634	99.981	5220	0	1	1	5220	28134	22916	0	9633	39322	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Lepidosauria	Squamata	Phrynosomatidae	Sceloporus	Sceloporus tristichus
GCA_016801415	GCA_016801415|JACSCJ010001615.1/5834-50;size=1	190870	4932	gi|2233254951|gb|CP096552.1|	99.983	5785	1	0	1	5785	618785	624569	0	10678	1079399	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	4	Eukaryota	Opisthokonta	Metazoa	Chordata	Lepidosauria	Squamata	Phrynosomatidae	Sceloporus	Sceloporus tristichus
GCA_016802625	GCA_016802625|JAEBDU010009683.1/1-4249;size=1	33419	2748878	gi|1723780768|gb|MN319574.1|	96.24	2447	88	4	1721	4166	575	3018	0	4006	3019	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	NA	Starmerella	Starmerella vitis	1	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Heliconius	Heliconius numata
GCA_017163955	GCA_017163955|JAFHKQ010000008.1/2479851-2485487;size=45	2804010	1010633	gi|1832288657|emb|LR761623.1|	99.209	4806	32	5	1	4803	17147237	17142435	0	8660	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000008.1/2510810-2516503;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	97.027	4877	47	77	1	4853	17147237	17142435	0	8113	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000021.1/116261-110608;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	98.263	4836	34	49	1	4819	17147237	17142435	0	8419	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000021.1/33506-27858;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	98.015	4836	41	50	1	4814	17147237	17142435	0	8347	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000021.1/43864-38219;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	97.952	4835	36	62	1	4804	17147237	17142435	0	8322	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000021.1/85235-79571;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	97.896	4847	42	51	1	4831	17147237	17142435	0	8331	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000024.1/40216-45863;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	98.238	4825	38	44	1	4810	17147228	17142436	0	8395	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
GCA_017163955	GCA_017163955|JAFHKQ010000024.1/60894-66541;size=1	2804010	1010633	gi|1832288657|emb|LR761623.1|	98.015	4836	41	46	1	4814	17147237	17142435	0	8347	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	61	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium sp. KUC21332
