assembly_id	qseqid	taxid	staxid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	slen	ssuperkingdom	skingdom	sphylum	ssubphylum	sclass	sorder	sfamily	sgenus	sspecies	rDNA_copynumber	superkingdom	supergroup	kingdom	phylum	class	order	family	genus	species
GCA_023653495	GCA_023653495|JAKZET010000158.1/22159-27989;size=1	119954	103481	gi|2542050348|gb|CP129445.1|	95.71	3403	125	18	2445	5831	54216588	54219985	0	5456	56724786	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus variabilis	6	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Melastoma	Melastoma candidum
GCA_023653535	GCA_023653535|JAMKBC010000821.1/931-6557;size=1	59586	1763021	gi|1187430660|gb|KY995559.1|	95.162	3803	141	34	1776	5569	1	3769	0	5963	3769	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	NA	Cryptocoryneum	Cryptocoryneum condensatum	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653545	GCA_023653545|JAMKBD010000831.1/5-5620;size=1	59586	1763021	gi|1187430660|gb|KY995559.1|	95.162	3803	141	34	1765	5558	1	3769	0	5963	3769	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	NA	Cryptocoryneum	Cryptocoryneum condensatum	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653575	GCA_023653575|JAMKBE010001014.1/1198-6555;size=1	59586	2802321	gi|1966934142|gb|CP068501.1|	82.257	5371	909	35	1	5358	48465	43126	0	4599	1931557	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis rhizophila	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653595	GCA_023653595|JAMKBF010000598.1/6277-645;size=1	59586	2802321	gi|1966934142|gb|CP068501.1|	82.364	5642	941	41	8	5633	48494	42891	0	4857	1931557	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis rhizophila	2	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653595	GCA_023653595|JAMKBF010000615.1/919-6545;size=1	59586	1763021	gi|1187430660|gb|KY995559.1|	95.159	3801	145	32	1776	5569	1	3769	0	5963	3769	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	NA	Cryptocoryneum	Cryptocoryneum condensatum	2	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653695	GCA_023653695|JAMKBG010000587.1/6228-602;size=1	59586	1763021	gi|1187430660|gb|KY995559.1|	95.159	3801	145	32	1776	5569	1	3769	0	5963	3769	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	NA	Cryptocoryneum	Cryptocoryneum condensatum	4	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653695	GCA_023653695|JAMKBG010000591.1/5772-418;size=1	59586	2802321	gi|1966934142|gb|CP068501.1|	82.787	5368	880	35	1	5355	48461	43125	0	4754	1931557	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis rhizophila	4	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653695	GCA_023653695|JAMKBG010000593.1/1137-6777;size=1	59586	225338;985895	gi|312214157|emb|FP929118.1|	82.45	5641	908	59	28	5630	82335	87931	0	4857	236098	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus biglobosus	4	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653695	GCA_023653695|JAMKBG010000595.1/1140-6778;size=1	59586	2802321	gi|1966934142|gb|CP068501.1|	83.858	5650	843	50	14	5639	8159	2555	0	5317	1931557	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis rhizophila	4	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653735	GCA_023653735|JAMKOT010000121.1/1683-7523;size=3	73337	318448	gi|1855019152|gb|MT610964.1|	95.723	5845	183	47	9	5829	1	5802	0	9348	5802	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Dipsacales	Caprifoliaceae	Symphoricarpos	Symphoricarpos occidentalis	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum
GCA_023653735	GCA_023653735|JAMKOT010000284.1/16414-10586;size=2	73337	82331	gi|780981330|gb|KM117263.1|	99.948	5815	3	0	15	5829	1	5815	0	10722	5831	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium tsingtauense	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum
GCA_023653765	GCA_023653765|JAMKBH010000660.1/6081-455;size=1	59586	1763021	gi|1187430660|gb|KY995559.1|	95.159	3801	145	32	1776	5569	1	3769	0	5963	3769	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	NA	Cryptocoryneum	Cryptocoryneum condensatum	2	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023653765	GCA_023653765|JAMKBH010000672.1/1086-6332;size=1	59586	2802321	gi|1966934142|gb|CP068501.1|	82.031	5259	904	34	1	5247	48465	43236	0	4438	1931557	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis rhizophila	2	Eukaryota	Opisthokonta	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola
GCA_023658055	GCA_023658055|JAMDYH010000461.1/5248-45;size=1	240832	700680	gi|2282139873|gb|OP151252.1|	93.204	2884	132	51	2348	5204	2412	5258	0	4181	9546	Eukaryota	Metazoa	Chordata	Craniata	Actinopteri	Stomiiformes	Phosichthyidae	Yarrella	Yarrella blackfordi	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Osmeriformes	Osmeridae	Thaleichthys	Thaleichthys pacificus
GCA_023658695	GCA_023658695|JAMFLK010000982.1/5620-90;size=1	1229734	1891232	gi|2172665081|gb|OM131556.1|	94.451	3965	195	21	64	4015	5	3957	0	6080	3957	Eukaryota	NA	Ciliophora	Intramacronucleata	Spirotrichea	Tintinnida	Tintinnidiidae	Leprotintinnus	Leprotintinnus nordqvisti	1	Eukaryota	SAR	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Rhabdonellidae	Schmidingerella	Schmidingerella arcuata
GCA_023677585	GCA_023677585|JAGXCV010000004.1/11034-16624;size=7	2320247	78403	gi|2117655946|emb|OU830638.1|	91.112	5637	404	73	7	5591	700934	695343	0	7544	6422716	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	Neonectria neomacrospora	7	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Meredithiella	Meredithiella fracta
GCA_023701735	GCA_023701735|JAHZSN010000073.1/8725-3063;size=1	2839952	363999	gi|1559669224|gb|MK408621.1|	94.716	5110	206	48	29	5116	1	5068	0	7882	5810	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria grammica	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	Pestalotiopsis sp. 9143b
GCA_023718385	GCA_023718385|JALIGQ010000097.1/10448-4993;size=4	283035	72075	gi|2277777951|gb|OP088617.1|	92.625	3132	128	65	2392	5456	2331	5426	0	4409	7057	Eukaryota	Metazoa	Chordata	Craniata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes exsul	4	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander lucioperca
GCA_023806865	GCA_023806865|JAJJLH010000001.1/1614-6822;size=1	2893167	114794	gi|6980029|gb|AF223570.1|AF223570	88.934	3705	328	66	1521	5173	1	3675	0	4495	3677	Eukaryota	NA	Ciliophora	Intramacronucleata	Litostomatea	Haptorida	Spathidiidae	Epispathidium	Epispathidium amphoriforme	1	Eukaryota	SAR	Alveolata	Ciliophora	Litostomatea	Vestibuliferida	Isotrichidae	Isotricha	Isotricha sp. YL-2021a
GCA_023935145	GCA_023935145|CM043702.1/109811582-109815627;size=1	28529	28954	gi|2319574775|gb|MZ168607.1|	95.457	2245	99	3	1801	4042	3460	5704	0	3578	6124	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Rosales	Cannabaceae	Trema	Trema micranthum	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109823809-109828415;size=1	28529	3517	gi|2548425099|emb|OY340910.1|	91.891	3786	273	29	841	4604	17889672	17885899	0	5260	25901623	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109839588-109844119;size=1	28529	3516	gi|1198020107|gb|MF136527.1|	91.516	3819	243	45	729	4485	3254	7053	0	5184	7302	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus incana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109887401-109892000;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	91.614	4627	330	45	1	4600	1971	6566	0	6342	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109908984-109913579;size=1	28529	3517	gi|2548425099|emb|OY340910.1|	91.908	4622	302	57	1	4596	15330462	15325887	0	6397	25901623	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109933389-109937938;size=1	28529	13413	gi|9799437|gb|AF274639.1|	95.648	3171	132	6	1364	4529	197	3366	0	5088	3366	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Saxifragales	Cercidiphyllaceae	Cercidiphyllum	Cercidiphyllum japonicum	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109954876-109959450;size=1	28529	28973	gi|2206928080|gb|OM970791.1|	95.887	3185	128	3	1393	4575	5266	8449	0	5153	10488	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes douglasii	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109985058-109989663;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	92.802	3904	232	39	727	4604	11946583	11942703	0	5607	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/109999816-110005675;size=5	28529	13451	gi|1936491089|emb|LR899430.1|	93.386	3901	214	36	1982	5858	11946583	11942703	0	5734	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110029570-110035413;size=1	28529	109069	gi|1198020117|gb|MF136537.1|	92.797	3901	221	38	1982	5841	3254	7135	0	5592	7300	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus rubra	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110054632-110060499;size=26	28529	13451	gi|1936491089|emb|LR899430.1|	93.467	3903	208	40	1989	5866	11946583	11942703	0	5751	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110086523-110092324;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	92.16	3584	233	41	2	3569	724	4275	0	5018	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110170725-110176565;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	93.517	5877	310	49	2	5841	724	6566	0	8676	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110437854-110443674;size=9	28529	13451	gi|1936491089|emb|LR899430.1|	93.748	3903	197	40	1941	5818	11946583	11942703	0	5812	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043702.1/110578221-110584111;size=257	28529	13451	gi|1936491089|emb|LR899430.1|	93.852	3904	192	41	2011	5889	11946583	11942703	0	5836	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043703.1/51049510-51044970;size=1	28529	3517	gi|2548425099|emb|OY340910.1|	89.749	3785	298	54	830	4537	17498631	17502402	0	4758	25901623	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043703.1/51087799-51083208;size=1	28529	641924	gi|2206928081|gb|OM970792.1|	91.66	3789	290	23	817	4592	6167	9942	0	5223	10837	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043703.1/51111237-51106643;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	90.36	4616	389	44	3	4595	1984	6566	0	6008	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043703.1/51194725-51190104;size=1	28529	3517	gi|2548425099|emb|OY340910.1|	91.805	3783	278	27	857	4618	17889672	17885901	0	5240	25901623	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3405123-3409673;size=1	28529	3691	gi|2511383461|emb|OX637673.1|	90.801	3370	260	33	1215	4551	14565806	14569158	0	4460	48858236	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3432612-3437172;size=1	28529	13531	gi|2206928079|gb|OM970790.1|	88.128	3900	371	53	728	4561	5378	9251	0	4553	9698	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Floerkea	Floerkea proserpinacoides	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3512427-3516428;size=1	28529	1053395	gi|2523335070|emb|OX940725.1|	89.13	2815	285	18	1197	4002	30974237	30971435	0	3483	36764200	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria minor	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3579953-3575800;size=1	28529	2739896	gi|1846391226|gb|MT533336.1|	95.8	1857	77	1	7	1862	13	1869	0	2996	5878	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia catenata	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3591312-3586708;size=1	28529	3517	gi|2548425099|emb|OY340910.1|	91.343	3789	287	34	840	4602	16419656	16415883	0	5142	25901623	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3658429-3663029;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	91.564	3900	284	37	722	4597	11946583	11942705	0	5337	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3770592-3775195;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	91.805	3905	273	39	726	4604	11946583	11942700	0	5395	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3850916-3856777;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	92.934	3906	229	40	1982	5862	11946583	11942700	0	5640	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3890136-3885532;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	93.06	3905	218	44	728	4603	11946583	11942703	0	5661	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3913179-3908571;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	93.166	3907	212	47	728	4605	11946583	11942703	0	5685	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3938773-3932915;size=1	28529	13451	gi|1936491089|emb|LR899430.1|	93.239	3905	218	38	1980	5859	11946583	11942700	0	5707	25771640	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3975499-3981292;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	92.149	4216	274	40	2	4190	724	4909	0	5899	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/3988682-3993628;size=1	28529	3518	gi|1198020097|gb|MF136517.1|	93.006	2874	169	30	2091	4942	3376	6239	0	4165	7313	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus alnobetula	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/4001540-4007399;size=1	28529	109069	gi|1198020117|gb|MF136537.1|	92.857	3892	236	37	1990	5857	3262	7135	0	5609	7300	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus rubra	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/4025004-4020110;size=3	28529	13451	gi|1878849206|gb|MT796542.1|	92.208	2939	184	38	1982	4895	2012	4930	0	4117	5560	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/93230500-93225096;size=2	28529	641921	gi|2206928082|gb|OM970793.1|	93.189	5403	326	38	2	5391	724	6097	0	7901	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/93258420-93254048;size=1	28529	345092	gi|2289981495|gb|MW583107.1|	92.832	2274	136	25	1	2252	589	2857	0	3271	6476	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Vitales	Vitaceae	Ampelopsis	Ampelopsis aconitifolia	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/93342640-93336820;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	92.855	5878	328	59	2	5821	724	6567	0	8444	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
GCA_023935145	GCA_023935145|CM043704.1/93357051-93352685;size=1	28529	641921	gi|2206928082|gb|OM970793.1|	92.411	4388	278	45	2	4367	724	5078	0	6207	6747	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Brassicales	Limnanthaceae	Limnanthes	Limnanthes floccosa	2649	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Akaniaceae	Bretschneidera	Bretschneidera sinensis
